EID,WZCODE,RECRNUM,RECDATE,TARGET
460655,ZP02,2.0,2015-07,0
460655,ZP03,5.0,2015-06,0
465425,ZP02,3.0,2015-07,0
466167,ZP02,1.0,2015-03,0
466247,ZP02,2.0,2015-05,0
468123,ZP02,73.0,2015-08,0
468123,ZP03,7.0,2015-08,0
468123,ZP01,,2014-10,0
473286,ZP02,19.0,2015-08,0
473286,ZP03,12.0,2015-08,0
473726,ZP02,20.0,2015-08,0
473726,ZP03,10.0,2015-08,0
473726,ZP01,,2014-09,0
476302,ZP03,6.0,2015-08,0
478807,ZP02,18.0,2015-08,0
478807,ZP01,,2014-10,0
479341,ZP03,22.0,2015-08,0
482310,ZP03,43.0,2015-08,0
485501,ZP02,34.0,2015-08,1
485616,ZP03,12.0,2015-08,0
489632,ZP02,5.0,2015-08,0
489632,ZP03,5.0,2015-05,0
497389,ZP03,12.0,2015-08,0
497389,ZP02,,2014-12,0
497647,ZP01,1.0,2015-08,0
497751,ZP01,3.0,2015-02,0
497751,ZP03,200.0,2015-08,0
498333,ZP01,5.0,2015-05,0
498333,ZP02,2.0,2015-01,0
498333,ZP03,4.0,2015-03,0
498446,ZP01,1.0,2015-03,0
498446,ZP02,15.0,2015-05,0
498955,ZP02,9.0,2015-05,0
498955,ZP03,17.0,2015-05,0
498955,ZP01,,2014-12,0
500557,ZP01,86.0,2015-08,0
500557,ZP02,368.0,2015-08,0
500557,ZP03,196.0,2015-08,0
500761,ZP01,50.0,2015-08,0
500761,ZP02,54.0,2015-02,0
500761,ZP03,45.0,2015-08,0
501012,ZP03,8.0,2015-08,0
503865,ZP03,28.0,2015-08,0
503865,ZP01,,2014-11,0
509527,ZP02,7.0,2015-08,0
509527,ZP01,,2014-10,0
511905,ZP02,5.0,2015-07,0
511905,ZP03,6.0,2015-04,0
511918,ZP03,17.0,2015-05,0
512673,ZP01,7.0,2015-08,0
512673,ZP02,64.0,2015-08,0
514822,ZP02,6.0,2015-07,0
514822,ZP03,5.0,2015-07,0
515583,ZP03,2.0,2015-08,0
515974,ZP02,34.0,2015-08,0
515974,ZP03,10.0,2015-08,0
516685,ZP03,3.0,2015-03,0
517549,ZP01,5.0,2015-05,0
517549,ZP02,2.0,2015-03,0
517549,ZP03,32.0,2015-08,0
519801,ZP02,127.0,2015-08,0
519801,ZP03,10.0,2015-08,0
519845,ZP02,3.0,2015-04,0
519845,ZP03,16.0,2015-06,0
521141,ZP01,3.0,2015-05,0
521204,ZP01,6.0,2015-03,0
521204,ZP03,,2014-09,0
521204,ZP02,,2014-09,0
522957,ZP02,35.0,2015-08,0
522957,ZP03,20.0,2015-08,0
524131,ZP01,2.0,2015-06,0
524131,ZP02,4.0,2015-05,0
525974,ZP02,1.0,2015-06,0
525974,ZP03,3.0,2015-05,0
1207,ZP02,182.0,2015-08,1
1207,ZP01,,2014-09,1
3027,ZP01,18.0,2015-08,0
3027,ZP02,49.0,2015-08,0
3027,ZP03,52.0,2015-08,0
6769,ZP02,1.0,2015-08,0
6824,ZP01,5.0,2015-08,0
6824,ZP02,14.0,2015-08,0
6824,ZP03,,2014-11,0
6964,ZP03,6.0,2015-07,1
10303,ZP02,59.0,2015-08,0
10303,ZP03,63.0,2015-08,0
15049,ZP03,1.0,2015-05,0
17922,ZP02,71.0,2015-08,0
17922,ZP03,40.0,2015-08,0
20146,ZP01,25.0,2015-08,0
20146,ZP02,72.0,2015-08,0
20146,ZP03,9.0,2015-08,0
20274,ZP02,11.0,2015-08,0
20274,ZP03,6.0,2015-08,0
20326,ZP02,100.0,2015-08,1
23264,ZP03,9.0,2015-08,0
25838,ZP03,10.0,2015-08,0
28993,ZP02,71.0,2015-08,0
29185,ZP01,2.0,2015-06,0
29185,ZP02,26.0,2015-08,0
30338,ZP01,1.0,2015-01,0
30338,ZP02,25.0,2015-03,0
31642,ZP01,183.0,2015-08,0
31642,ZP02,475.0,2015-08,0
31642,ZP03,301.0,2015-08,0
32939,ZP01,6.0,2015-04,0
32939,ZP02,35.0,2015-08,0
33356,ZP02,11.0,2015-07,0
33365,ZP03,6.0,2015-08,0
33826,ZP03,17.0,2015-08,0
37382,ZP02,1.0,2015-04,0
39100,ZP02,9.0,2015-08,0
39302,ZP03,5.0,2015-08,0
39956,ZP02,4.0,2015-06,1
46818,ZP03,13.0,2015-08,0
46818,ZP02,,2014-12,0
49307,ZP02,8.0,2015-08,0
52075,ZP03,4.0,2015-08,0
53608,ZP02,14.0,2015-08,0
53608,ZP03,5.0,2015-06,0
55383,ZP03,13.0,2015-08,0
55801,ZP03,135.0,2015-08,0
55801,ZP01,,2014-09,0
56116,ZP03,11.0,2015-08,0
57688,ZP01,2.0,2015-08,0
58463,ZP03,14.0,2015-06,0
59654,ZP02,19.0,2015-08,0
60277,ZP02,27.0,2015-08,0
60761,ZP03,5.0,2015-02,1
61645,ZP03,12.0,2015-08,0
63248,ZP02,1.0,2015-02,0
63654,ZP02,25.0,2015-07,1
64133,ZP02,8.0,2015-07,0
64133,ZP03,4.0,2015-04,0
64456,ZP03,12.0,2015-08,0
65124,ZP02,5.0,2015-08,0
65124,ZP03,7.0,2015-03,0
67690,ZP02,2.0,2015-06,0
69277,ZP03,12.0,2015-08,0
73245,ZP02,76.0,2015-08,0
74368,ZP03,5.0,2015-01,0
74598,ZP03,8.0,2015-08,0
77727,ZP02,17.0,2015-08,0
77727,ZP03,18.0,2015-08,0
80114,ZP02,7.0,2015-08,0
80572,ZP02,22.0,2015-08,1
80572,ZP03,5.0,2015-04,1
82102,ZP03,2.0,2015-04,0
85082,ZP01,2.0,2015-04,0
86120,ZP03,34.0,2015-08,0
89503,ZP02,50.0,2015-04,0
90878,ZP02,15.0,2015-08,0
91562,ZP02,17.0,2015-07,0
91914,ZP03,2.0,2015-03,0
94911,ZP02,7.0,2015-06,0
95190,ZP01,7.0,2015-07,0
95190,ZP03,20.0,2015-08,0
96148,ZP02,3.0,2015-06,0
96342,ZP02,3.0,2015-08,0
97125,ZP02,3.0,2015-03,0
99218,ZP01,7.0,2015-08,0
99218,ZP02,74.0,2015-08,0
99218,ZP03,13.0,2015-08,0
99657,ZP02,15.0,2015-08,0
99657,ZP03,,2014-09,0
100466,ZP03,3.0,2015-08,0
101634,ZP01,6.0,2015-08,0
105781,ZP01,3.0,2015-06,0
110544,ZP02,5.0,2015-08,0
110544,ZP03,6.0,2015-08,0
110775,ZP02,359.0,2015-08,1
111413,ZP02,14.0,2015-08,0
111413,ZP01,,2014-11,0
112009,ZP02,13.0,2015-06,0
114593,ZP02,77.0,2015-08,0
114593,ZP03,54.0,2015-08,0
114701,ZP02,14.0,2015-06,0
118251,ZP02,4.0,2015-08,0
118251,ZP01,,2014-10,0
120622,ZP02,25.0,2015-08,1
120622,ZP03,16.0,2015-08,1
121215,ZP01,7.0,2015-08,0
121215,ZP02,30.0,2015-08,0
121215,ZP03,,2014-09,0
121941,ZP03,98.0,2015-07,1
122044,ZP02,2.0,2015-06,0
122044,ZP01,,2014-12,0
122253,ZP02,16.0,2015-08,0
122253,ZP03,1.0,2015-04,0
122391,ZP02,6.0,2015-04,0
122391,ZP03,5.0,2015-07,0
122394,ZP02,9.0,2015-07,0
124049,ZP02,13.0,2015-08,0
125689,ZP02,30.0,2015-08,0
126502,ZP03,5.0,2015-03,0
129814,ZP02,1.0,2015-08,0
130636,ZP02,36.0,2015-07,1
131174,ZP03,2.0,2015-05,0
133069,ZP02,16.0,2015-08,0
135008,ZP03,7.0,2015-08,0
135154,ZP03,5.0,2015-05,0
136280,ZP02,35.0,2015-08,0
136280,ZP01,,2014-10,0
137676,ZP03,1.0,2015-03,0
140868,ZP02,20.0,2015-08,0
142325,ZP02,162.0,2015-08,0
142325,ZP03,39.0,2015-08,0
142846,ZP02,19.0,2015-08,0
145650,ZP02,94.0,2015-08,0
145650,ZP03,4.0,2015-04,0
146749,ZP02,10.0,2015-08,0
147006,ZP02,10.0,2015-08,0
147006,ZP03,4.0,2015-03,0
147932,ZP02,24.0,2015-08,0
149322,ZP03,6.0,2015-08,0
149943,ZP03,2.0,2015-08,0
149943,ZP02,,2014-12,0
153402,ZP02,11.0,2015-08,0
154505,ZP03,11.0,2015-05,0
156058,ZP03,7.0,2015-06,0
156262,ZP02,1.0,2015-05,0
156280,ZP02,21.0,2015-05,0
156280,ZP01,,2014-11,0
156902,ZP02,1.0,2015-05,0
160740,ZP02,151.0,2015-08,0
160740,ZP03,34.0,2015-08,0
160947,ZP02,2.0,2015-08,0
160947,ZP03,2.0,2015-07,0
162713,ZP01,1.0,2015-01,0
162713,ZP03,10.0,2015-08,0
162942,ZP01,23.0,2015-08,1
162942,ZP03,81.0,2015-08,1
165074,ZP03,13.0,2015-07,0
165074,ZP02,,2014-09,0
165743,ZP02,10.0,2015-05,0
165743,ZP03,31.0,2015-08,0
166314,ZP02,4.0,2015-06,0
168565,ZP02,1.0,2015-01,0
169140,ZP02,5.0,2015-08,0
175163,ZP02,3.0,2015-08,0
175163,ZP03,,2014-10,0
176738,ZP03,3.0,2015-05,0
176949,ZP01,58.0,2015-08,0
176949,ZP02,106.0,2015-08,0
176949,ZP03,51.0,2015-08,0
177187,ZP02,2.0,2015-08,0
182203,ZP02,41.0,2015-08,0
182203,ZP03,25.0,2015-08,0
183443,ZP02,8.0,2015-08,0
183443,ZP01,,2014-10,0
183694,ZP01,3.0,2015-07,0
183694,ZP02,16.0,2015-08,0
187006,ZP03,37.0,2015-08,0
187024,ZP01,11.0,2015-02,0
187024,ZP03,3.0,2015-03,0
187213,ZP03,15.0,2015-03,0
187213,ZP01,,2014-12,0
187818,ZP02,5.0,2015-08,0
190442,ZP02,66.0,2015-08,1
191090,ZP02,47.0,2015-08,0
192258,ZP02,5.0,2015-07,0
192281,ZP01,5.0,2015-03,0
192281,ZP02,56.0,2015-08,0
196947,ZP03,1.0,2015-05,0
197138,ZP02,11.0,2015-08,0
197420,ZP02,10.0,2015-08,0
197712,ZP03,1.0,2015-07,0
199409,ZP02,4.0,2015-02,0
200944,ZP02,20.0,2015-07,0
201390,ZP03,9.0,2015-04,0
201432,ZP02,6.0,2015-03,0
203684,ZP02,4.0,2015-08,0
203684,ZP03,30.0,2015-06,0
204565,ZP01,2.0,2015-06,0
204565,ZP02,15.0,2015-08,0
204565,ZP03,,2014-11,0
204868,ZP02,9.0,2015-08,0
207504,ZP02,4.0,2015-04,0
207504,ZP03,2.0,2015-02,0
208673,ZP02,21.0,2015-08,0
209874,ZP03,2.0,2015-03,0
211195,ZP02,18.0,2015-08,0
214055,ZP02,3.0,2015-08,0
215629,ZP03,4.0,2015-07,0
220706,ZP02,33.0,2015-04,0
220706,ZP03,2.0,2015-06,0
220706,ZP01,,2014-12,0
222026,ZP02,8.0,2015-08,0
222190,ZP03,13.0,2015-08,0
222991,ZP02,226.0,2015-08,0
222991,ZP03,75.0,2015-08,0
223938,ZP02,8.0,2015-08,0
225255,ZP01,2.0,2015-08,0
225255,ZP02,15.0,2015-08,0
225255,ZP03,5.0,2015-08,0
225803,ZP03,37.0,2015-08,0
225809,ZP02,57.0,2015-08,0
225809,ZP03,6.0,2015-08,0
225813,ZP02,14.0,2015-04,0
226273,ZP03,28.0,2015-08,1
228447,ZP02,4.0,2015-08,0
228957,ZP01,7.0,2015-08,0
238555,ZP02,13.0,2015-07,0
239263,ZP01,9.0,2015-07,0
239263,ZP02,170.0,2015-08,0
239263,ZP03,6.0,2015-02,0
239622,ZP03,9.0,2015-05,0
242537,ZP03,3.0,2015-08,0
243700,ZP02,5.0,2015-07,0
243700,ZP03,1.0,2015-07,0
245063,ZP03,3.0,2015-08,0
245063,ZP02,,2014-11,0
245821,ZP02,42.0,2015-07,0
245821,ZP03,16.0,2015-08,0
246333,ZP01,2.0,2015-01,0
246333,ZP02,6.0,2015-08,0
247104,ZP03,11.0,2015-08,0
247253,ZP02,16.0,2015-05,0
248070,ZP01,3.0,2015-01,0
248070,ZP03,14.0,2015-08,0
248070,ZP02,,2014-12,0
249193,ZP02,1.0,2015-06,0
249207,ZP01,12.0,2015-06,0
249207,ZP02,24.0,2015-08,0
249207,ZP03,13.0,2015-03,0
249712,ZP03,1.0,2015-08,0
249712,ZP02,,2014-12,0
249909,ZP03,30.0,2015-08,1
251045,ZP02,3.0,2015-07,0
251294,ZP02,1.0,2015-08,0
254203,ZP02,1.0,2015-08,0
256586,ZP01,4.0,2015-06,0
256586,ZP03,31.0,2015-08,0
258463,ZP01,1.0,2015-01,1
259429,ZP02,74.0,2015-08,1
259429,ZP03,20.0,2015-03,1
259878,ZP03,8.0,2015-08,1
259901,ZP02,4.0,2015-07,0
259901,ZP03,,2014-12,0
260905,ZP02,47.0,2015-08,0
262697,ZP03,4.0,2015-08,0
263020,ZP02,13.0,2015-08,0
271285,ZP02,5.0,2015-08,0
271285,ZP03,12.0,2015-08,0
277125,ZP02,21.0,2015-08,0
277125,ZP03,5.0,2015-07,0
277796,ZP03,12.0,2015-06,0
278834,ZP03,1.0,2015-01,0
279210,ZP02,37.0,2015-08,0
279210,ZP01,,2014-10,0
284069,ZP02,10.0,2015-08,0
284069,ZP03,7.0,2015-08,0
289256,ZP02,6.0,2015-02,0
289831,ZP02,134.0,2015-03,0
290087,ZP02,6.0,2015-05,0
290562,ZP02,209.0,2015-08,0
290562,ZP03,35.0,2015-08,0
291160,ZP02,8.0,2015-08,0
291160,ZP01,,2014-09,0
291677,ZP02,3.0,2015-08,0
293014,ZP02,5.0,2015-06,0
293787,ZP02,56.0,2015-08,0
293787,ZP03,37.0,2015-07,0
293787,ZP01,,2014-09,0
293871,ZP03,12.0,2015-07,0
294069,ZP02,16.0,2015-07,0
295380,ZP02,58.0,2015-08,0
295991,ZP03,31.0,2015-08,0
297668,ZP02,61.0,2015-08,1
297668,ZP03,61.0,2015-08,1
299053,ZP02,1.0,2015-01,0
299139,ZP02,5.0,2015-08,0
299139,ZP03,3.0,2015-08,0
307673,ZP02,44.0,2015-08,0
311410,ZP02,21.0,2015-08,0
313465,ZP02,2.0,2015-02,0
313872,ZP02,57.0,2015-08,0
314787,ZP02,6.0,2015-06,0
315028,ZP01,5.0,2015-08,0
315028,ZP02,30.0,2015-08,0
316753,ZP02,12.0,2015-08,0
317745,ZP02,11.0,2015-08,0
319717,ZP02,28.0,2015-08,0
319717,ZP03,9.0,2015-08,0
320396,ZP01,11.0,2015-04,0
320396,ZP02,52.0,2015-08,0
323298,ZP02,15.0,2015-07,0
323907,ZP02,3.0,2015-05,0
324154,ZP02,33.0,2015-08,0
324154,ZP03,1.0,2015-04,0
324154,ZP01,,2014-10,0
324410,ZP01,39.0,2015-08,0
324410,ZP03,29.0,2015-08,0
325536,ZP02,151.0,2015-08,0
325536,ZP03,59.0,2015-08,0
332192,ZP03,3.0,2015-08,1
332779,ZP03,5.0,2015-01,0
332779,ZP01,,2014-11,0
335548,ZP01,474.0,2015-08,0
335548,ZP02,1046.0,2015-08,0
335548,ZP03,299.0,2015-08,0
336759,ZP03,27.0,2015-05,0
337704,ZP03,15.0,2015-08,0
341482,ZP02,20.0,2015-05,0
343155,ZP01,4.0,2015-02,0
343155,ZP02,,2014-12,0
343645,ZP01,227.0,2015-08,0
343645,ZP02,262.0,2015-08,0
343645,ZP03,38.0,2015-08,0
347846,ZP02,101.0,2015-08,0
348556,ZP02,1.0,2015-06,0
354826,ZP02,21.0,2015-08,0
354826,ZP01,,2014-12,0
358772,ZP02,36.0,2015-08,1
358772,ZP03,,2014-09,1
359555,ZP02,108.0,2015-07,1
359555,ZP03,36.0,2015-07,1
360022,ZP02,2.0,2015-06,0
360022,ZP03,7.0,2015-08,0
362425,ZP02,13.0,2015-07,0
365760,ZP02,1.0,2015-07,0
369747,ZP02,23.0,2015-06,0
369747,ZP03,7.0,2015-08,0
377368,ZP02,1036.0,2015-08,0
378916,ZP01,38.0,2015-08,0
378916,ZP02,62.0,2015-08,0
378916,ZP03,21.0,2015-08,0
379394,ZP01,28.0,2015-08,0
379394,ZP02,92.0,2015-08,0
379394,ZP03,,2014-11,0
380167,ZP02,5.0,2015-03,0
380819,ZP02,3.0,2015-08,0
382400,ZP01,3.0,2015-01,0
382400,ZP03,15.0,2015-08,0
382400,ZP02,,2014-09,0
382830,ZP02,3.0,2015-04,0
385893,ZP01,4.0,2015-08,0
385893,ZP03,3.0,2015-05,0
386727,ZP01,21.0,2015-08,0
386727,ZP02,2.0,2015-08,0
388753,ZP03,2.0,2015-03,0
389460,ZP03,19.0,2015-08,0
391193,ZP02,15.0,2015-05,0
391193,ZP03,15.0,2015-08,0
391379,ZP03,2.0,2015-08,0
392630,ZP03,10.0,2015-07,0
393464,ZP02,3.0,2015-08,0
393464,ZP03,,2014-10,0
403581,ZP02,6.0,2015-08,0
403581,ZP03,19.0,2015-07,0
403955,ZP03,8.0,2015-07,0
406722,ZP02,10.0,2015-06,0
406722,ZP03,4.0,2015-08,0
408971,ZP02,9.0,2015-08,0
408971,ZP01,,2014-09,0
409033,ZP01,3.0,2015-01,0
409033,ZP02,370.0,2015-08,0
409033,ZP03,136.0,2015-08,0
410138,ZP01,1.0,2015-07,1
410138,ZP03,3.0,2015-08,1
411995,ZP03,31.0,2015-06,0
412318,ZP02,8.0,2015-08,0
412583,ZP03,13.0,2015-08,0
413065,ZP01,5.0,2015-08,0
413065,ZP02,4.0,2015-07,0
413120,ZP02,1.0,2015-02,0
415746,ZP02,33.0,2015-08,0
415746,ZP03,13.0,2015-08,0
416812,ZP02,59.0,2015-08,0
416812,ZP01,,2014-11,0
418532,ZP02,9.0,2015-01,0
418532,ZP03,29.0,2015-08,0
419608,ZP02,1.0,2015-01,0
420275,ZP01,1.0,2015-08,0
420275,ZP02,20.0,2015-08,0
420275,ZP03,12.0,2015-08,0
420782,ZP03,19.0,2015-08,0
421084,ZP02,39.0,2015-08,0
422646,ZP03,9.0,2015-07,0
427033,ZP01,5.0,2015-04,0
427033,ZP02,38.0,2015-08,0
427033,ZP03,24.0,2015-08,0
427995,ZP03,4.0,2015-08,0
429178,ZP03,11.0,2015-03,0
430136,ZP02,26.0,2015-06,0
430136,ZP01,,2014-12,0
432152,ZP02,59.0,2015-08,1
432152,ZP01,,2014-09,1
432409,ZP02,60.0,2015-08,0
432409,ZP03,,2014-12,0
435914,ZP02,39.0,2015-08,0
435914,ZP03,5.0,2015-05,0
437702,ZP02,140.0,2015-08,0
437702,ZP03,21.0,2015-08,0
438762,ZP02,27.0,2015-08,0
438762,ZP03,28.0,2015-08,0
438937,ZP02,5.0,2015-02,0
438937,ZP03,8.0,2015-08,0
440388,ZP03,10.0,2015-08,0
440388,ZP02,,2014-09,0
441039,ZP02,9.0,2015-07,0
441039,ZP03,,2014-11,0
445529,ZP01,17.0,2015-08,0
445529,ZP03,19.0,2015-08,0
449478,ZP02,1.0,2015-06,1
450530,ZP02,6.0,2015-08,0
451345,ZP02,17.0,2015-05,0
454456,ZP02,69.0,2015-08,0
455341,ZP02,8.0,2015-07,0
455341,ZP03,3.0,2015-03,0
456063,ZP02,16.0,2015-05,0
456063,ZP03,37.0,2015-08,0
457343,ZP02,51.0,2015-08,0
457343,ZP03,20.0,2015-08,0
457858,ZP02,12.0,2015-08,0
461607,ZP02,1.0,2015-05,0
462107,ZP02,7.0,2015-08,0
462656,ZP02,15.0,2015-08,0
462992,ZP02,43.0,2015-08,0
462992,ZP03,26.0,2015-08,0
463896,ZP03,3.0,2015-04,0
465972,ZP03,153.0,2015-08,0
467588,ZP02,19.0,2015-08,0
469493,ZP02,2.0,2015-07,0
469678,ZP02,54.0,2015-08,0
469678,ZP01,,2014-10,0
469873,ZP03,21.0,2015-08,0
471113,ZP01,8.0,2015-07,0
471113,ZP03,13.0,2015-08,0
472086,ZP02,1.0,2015-01,0
473118,ZP01,1.0,2015-02,0
473766,ZP02,15.0,2015-08,0
473766,ZP03,10.0,2015-07,0
474695,ZP02,34.0,2015-06,0
474930,ZP02,4.0,2015-06,0
477104,ZP02,15.0,2015-08,0
477104,ZP03,7.0,2015-08,0
479398,ZP01,3.0,2015-01,0
479398,ZP03,3.0,2015-08,0
480072,ZP02,20.0,2015-08,0
482690,ZP02,29.0,2015-08,0
482690,ZP01,,2014-12,0
482817,ZP03,3.0,2015-05,0
484416,ZP02,1.0,2015-06,0
484783,ZP03,44.0,2015-08,0
486071,ZP02,13.0,2015-07,0
486071,ZP03,7.0,2015-06,0
488989,ZP03,14.0,2015-08,0
492406,ZP02,1.0,2015-05,0
493492,ZP01,1.0,2015-03,0
494995,ZP02,8.0,2015-08,0
495038,ZP02,43.0,2015-08,0
495038,ZP03,,2014-10,0
495552,ZP03,40.0,2015-08,1
495679,ZP02,2.0,2015-03,0
501203,ZP02,57.0,2015-08,0
501203,ZP03,11.0,2015-05,0
501614,ZP01,16.0,2015-05,0
501614,ZP03,32.0,2015-08,0
501614,ZP02,,2014-11,0
503294,ZP02,6.0,2015-07,0
503838,ZP01,28.0,2015-07,1
503838,ZP02,99.0,2015-08,1
503838,ZP03,,2014-11,1
503852,ZP02,3.0,2015-08,0
503978,ZP02,21.0,2015-08,0
505872,ZP02,16.0,2015-08,0
505872,ZP03,1.0,2015-07,0
506690,ZP02,4.0,2015-07,0
506690,ZP03,4.0,2015-08,0
506739,ZP03,9.0,2015-08,0
507959,ZP02,40.0,2015-08,0
507959,ZP03,12.0,2015-04,0
507959,ZP01,,2014-09,0
508502,ZP02,2.0,2015-03,1
508502,ZP03,5.0,2015-06,1
508978,ZP02,26.0,2015-08,0
508978,ZP03,1.0,2015-03,0
512554,ZP02,16.0,2015-08,0
513750,ZP03,21.0,2015-08,0
514963,ZP02,14.0,2015-07,0
514963,ZP03,10.0,2015-02,0
515533,ZP02,6.0,2015-08,0
515533,ZP03,5.0,2015-08,0
516151,ZP02,9.0,2015-05,0
518361,ZP03,211.0,2015-08,0
518361,ZP01,,2014-09,0
519096,ZP01,10.0,2015-08,0
519096,ZP02,214.0,2015-08,0
519595,ZP02,5.0,2015-08,0
525637,ZP02,8.0,2015-07,0
525876,ZP01,2.0,2015-07,0
525876,ZP02,1.0,2015-05,0
525876,ZP03,16.0,2015-07,0
526245,ZP01,72.0,2015-08,0
526245,ZP02,76.0,2015-08,0
526245,ZP03,37.0,2015-08,0
3342,ZP02,70.0,2015-08,0
5077,ZP02,6.0,2015-08,0
6170,ZP02,8.0,2015-08,1
6170,ZP03,8.0,2015-08,1
9474,ZP03,6.0,2015-06,0
16105,ZP03,2.0,2015-03,1
17966,ZP03,12.0,2015-08,0
18282,ZP03,5.0,2015-07,0
18282,ZP02,,2014-09,0
19349,ZP03,4.0,2015-04,0
19349,ZP02,,2014-09,0
19810,ZP02,16.0,2015-07,0
22697,ZP03,3.0,2015-03,0
22697,ZP02,,2014-09,0
24497,ZP02,1.0,2015-03,0
24497,ZP01,,2014-10,0
25090,ZP02,20.0,2015-08,0
25090,ZP03,12.0,2015-08,0
28443,ZP03,19.0,2015-08,0
29731,ZP03,1.0,2015-05,0
31343,ZP02,9.0,2015-08,0
31343,ZP01,,2014-09,0
34103,ZP03,9.0,2015-08,0
34103,ZP01,,2014-11,0
34294,ZP01,5.0,2015-04,0
38063,ZP02,9.0,2015-08,0
38980,ZP03,8.0,2015-04,1
42528,ZP02,19.0,2015-08,1
42528,ZP03,17.0,2015-08,1
45148,ZP03,3.0,2015-08,0
46163,ZP02,7.0,2015-06,1
54501,ZP02,17.0,2015-08,0
55100,ZP01,2.0,2015-03,0
55100,ZP02,6.0,2015-07,0
57706,ZP01,7.0,2015-07,1
57706,ZP02,5.0,2015-07,1
58999,ZP02,6.0,2015-08,1
59576,ZP02,2.0,2015-03,0
59576,ZP01,,2014-12,0
59814,ZP02,21.0,2015-05,0
59996,ZP02,11.0,2015-08,0
60456,ZP02,2.0,2015-08,1
60560,ZP02,23.0,2015-08,0
60560,ZP01,,2014-12,0
60662,ZP01,3.0,2015-04,0
62378,ZP03,3.0,2015-04,0
62844,ZP02,40.0,2015-08,0
62961,ZP01,16.0,2015-07,1
62961,ZP02,42.0,2015-03,1
63208,ZP03,3.0,2015-08,0
63386,ZP02,42.0,2015-07,0
63795,ZP03,1.0,2015-07,0
64621,ZP02,55.0,2015-08,0
64621,ZP03,,2014-09,0
65798,ZP03,6.0,2015-08,0
66003,ZP03,8.0,2015-05,0
66448,ZP02,5.0,2015-08,0
67772,ZP02,4.0,2015-08,0
68428,ZP03,10.0,2015-08,0
68894,ZP03,5.0,2015-08,0
68899,ZP02,3.0,2015-05,0
68899,ZP03,3.0,2015-05,0
69794,ZP02,6.0,2015-03,0
75771,ZP02,6.0,2015-07,0
75771,ZP03,10.0,2015-08,0
76463,ZP02,6.0,2015-08,0
77080,ZP03,6.0,2015-08,0
77080,ZP02,,2014-12,0
79403,ZP03,13.0,2015-04,0
79978,ZP02,1.0,2015-01,0
80727,ZP03,32.0,2015-07,0
80727,ZP02,,2014-09,0
82444,ZP03,6.0,2015-08,0
82444,ZP01,,2014-10,0
83749,ZP03,8.0,2015-08,0
83749,ZP01,,2014-11,0
86604,ZP03,1.0,2015-08,0
92261,ZP02,626.0,2015-08,0
97336,ZP02,4.0,2015-06,0
98165,ZP01,1.0,2015-04,0
101759,ZP03,12.0,2015-07,0
101974,ZP03,3.0,2015-08,0
103394,ZP02,3.0,2015-07,0
104089,ZP02,10.0,2015-08,0
104162,ZP02,397.0,2015-08,0
106679,ZP01,1.0,2015-08,0
106798,ZP03,4.0,2015-08,0
107828,ZP02,4.0,2015-07,0
109187,ZP02,458.0,2015-08,0
109618,ZP03,4.0,2015-04,0
110308,ZP02,2.0,2015-08,0
110494,ZP03,1.0,2015-03,0
114125,ZP02,3.0,2015-08,0
116620,ZP02,31.0,2015-06,0
116620,ZP03,25.0,2015-08,0
119117,ZP03,11.0,2015-07,0
121719,ZP01,1.0,2015-03,0
121719,ZP02,27.0,2015-08,0
121719,ZP03,8.0,2015-08,0
121772,ZP02,4.0,2015-08,0
121772,ZP01,,2014-12,0
122926,ZP03,3.0,2015-08,0
123292,ZP03,16.0,2015-08,0
124063,ZP03,5.0,2015-04,0
125591,ZP03,2.0,2015-08,0
127069,ZP01,1.0,2015-06,0
127069,ZP03,7.0,2015-08,0
127956,ZP03,3.0,2015-08,0
128289,ZP02,15.0,2015-08,0
128289,ZP03,2.0,2015-07,0
129566,ZP02,5.0,2015-06,0
129566,ZP01,,2014-10,0
131895,ZP03,17.0,2015-08,0
133469,ZP03,3.0,2015-05,0
133987,ZP03,13.0,2015-08,0
133987,ZP01,,2014-11,0
134766,ZP02,15.0,2015-08,0
134766,ZP03,7.0,2015-08,0
136068,ZP01,76.0,2015-06,0
136068,ZP02,6.0,2015-08,0
136068,ZP03,23.0,2015-08,0
136396,ZP03,58.0,2015-08,0
138844,ZP02,11.0,2015-07,0
138844,ZP01,,2014-12,0
140130,ZP02,56.0,2015-08,0
140352,ZP03,1.0,2015-04,0
140536,ZP01,87.0,2015-08,0
140536,ZP02,160.0,2015-07,0
140536,ZP03,47.0,2015-08,0
145226,ZP02,2.0,2015-05,0
146671,ZP02,10.0,2015-02,0
146671,ZP03,8.0,2015-07,0
151896,ZP02,35.0,2015-08,0
151896,ZP01,,2014-09,0
152612,ZP02,1.0,2015-05,0
153512,ZP01,22.0,2015-08,0
153512,ZP02,18.0,2015-06,0
153780,ZP02,28.0,2015-08,0
153780,ZP03,8.0,2015-08,0
154605,ZP02,12.0,2015-01,0
155860,ZP03,10.0,2015-03,0
159384,ZP03,8.0,2015-08,0
160615,ZP02,8.0,2015-08,0
160615,ZP03,16.0,2015-08,0
163035,ZP02,7.0,2015-08,0
166051,ZP02,40.0,2015-08,0
166051,ZP03,37.0,2015-08,0
166051,ZP01,,2014-09,0
166244,ZP01,1.0,2015-06,0
166491,ZP02,4.0,2015-08,0
