EID,TYPECODE,IFHOME,B_REYEAR,B_ENDYEAR,TARGET
327826,br75253,1,2015,,0
410362,br45346,1,2014,,0
84214,br225503,1,2009,2012.0,0
247340,br195601,1,2014,,0
247340,br201612,1,2001,,0
247340,br114786,1,2004,2006.0,0
17902,br165489,1,2003,,0
238299,br225515,1,1994,,0
47248,br135397,0,2010,2012.0,1
144564,br45355,1,2006,,0
144564,br169769,1,2003,2006.0,0
474490,br225523,1,2011,2014.0,0
171438,br75281,0,2012,,0
22573,br75283,0,2006,2012.0,0
40339,br15253,1,2014,,0
273422,br225532,0,2014,,0
52501,br45370,1,2004,,0
401078,br135422,1,2005,2010.0,0
401078,br170723,1,2005,2010.0,0
355373,br15261,0,2007,2008.0,0
355373,br105849,0,2010,2012.0,0
479645,br75302,1,2010,,0
156143,br225556,1,2005,2006.0,0
84232,br195643,1,1999,2006.0,0
84232,br228160,1,2009,,0
84232,br175312,0,2004,2015.0,0
269615,br105472,0,2014,,0
479006,br195648,1,2008,,0
397472,br105491,1,2011,,1
397472,br111949,0,2013,,1
11858,br45423,1,2008,2012.0,1
11858,br196772,1,2009,,1
31541,br105495,0,2014,2015.0,0
123971,br195664,1,2013,2014.0,0
222500,br195669,1,2004,2007.0,1
403085,br225588,1,2010,2015.0,0
13029,br225589,1,2010,,0
500566,br195681,1,2012,,0
500566,br15492,1,2010,,0
500566,br196053,1,2005,2010.0,0
500566,br234126,1,2005,2006.0,0
372464,br75345,1,2007,2015.0,0
459579,br45451,1,2012,,0
459579,br85219,1,2002,2009.0,0
519596,br15300,0,2012,,0
519596,br139557,1,1988,,0
315681,br135475,1,2004,2006.0,0
202346,br135480,0,2010,2010.0,0
226505,br75363,1,2011,,0
367308,br165575,1,2013,,1
258575,br45463,0,2005,2010.0,0
61026,br225623,0,2004,2004.0,0
144058,br225624,1,2009,,1
390716,br225631,1,2004,2008.0,0
189540,br135487,1,2011,,0
192152,br195722,1,2010,2011.0,0
419263,br225644,1,2006,2010.0,0
136685,br105552,1,2005,2006.0,0
466517,br105559,1,2013,,0
525850,br45493,0,2009,2011.0,0
525850,br82007,0,2009,2010.0,0
521635,br15351,0,2004,2006.0,0
385650,br45503,1,2005,2006.0,0
179725,br75400,1,2003,,0
25990,br225661,0,2015,,0
219734,br225663,1,2009,,0
219734,br23390,0,2010,,0
492088,br135523,1,2012,,0
492088,br139917,1,2013,,0
10657,br45518,1,2014,,0
316271,br225674,0,2015,,0
316271,br202068,0,2015,,0
316271,br114941,0,2015,,0
452273,br195751,1,2012,2013.0,1
452273,br47113,0,2013,,1
401441,br15371,1,2009,,0
238674,br105576,1,2015,,0
212370,br165644,1,2004,2006.0,0
289046,br105580,1,2009,2013.0,0
240146,br45524,0,2014,2015.0,0
488661,br195763,0,2012,,0
62161,br195765,1,2009,,0
468677,br135548,0,2012,,0
468677,br166240,0,2014,,0
468677,br106786,0,2011,,0
468677,br79096,1,2009,,0
468677,br51314,1,2011,2013.0,0
468677,br203625,0,2007,,0
468677,br207727,1,2015,,0
271531,br195770,1,2011,,0
271531,br105720,1,2010,2011.0,0
271531,br110063,0,1999,2008.0,0
271531,br112261,0,2011,,0
271531,br28830,0,2000,2004.0,0
271531,br28865,0,2012,,0
420233,br105609,1,2007,,0
512905,br225705,1,2005,2006.0,0
122314,br15401,1,2011,,0
150176,br15404,1,2010,,0
66755,br15406,1,2008,,0
114181,br105618,1,2011,,0
114181,br143891,1,2008,,0
153361,br225721,0,2013,,0
96351,br225726,1,2014,,0
57305,br45569,1,2006,,0
57305,br80091,1,2004,2007.0,0
429731,br135590,1,2011,,0
429731,br55116,1,2014,,0
13625,br225739,1,2005,,0
471008,br195815,1,2007,2015.0,0
304931,br75480,1,2004,,0
198931,br165716,1,2004,,0
158301,br135606,1,2011,,0
162033,br105661,1,2006,2008.0,0
162033,br110242,1,2009,2012.0,0
162033,br23912,1,2009,,0
127763,br225760,1,2010,2011.0,1
202032,br105665,0,2010,,1
5329,br105666,0,2015,,0
5329,br77556,0,2015,,0
5329,br203971,0,2015,,0
270427,br105667,1,2009,2010.0,0
31698,br135616,0,2015,,0
297011,br195842,0,2012,,0
297011,br116337,0,2010,2013.0,0
263039,br15460,0,2007,,0
406246,br195874,1,2011,,1
101715,br45611,1,2005,2008.0,0
101715,br112233,0,2005,2006.0,0
133711,br75516,1,2002,,0
313221,br135635,1,2005,,0
392536,br15485,1,2004,2007.0,0
475717,br15488,0,2008,2012.0,0
138129,br225806,1,2015,,0
374376,br165773,1,2011,,0
29815,br75539,0,2010,,1
199785,br165785,0,2002,2002.0,0
233884,br195911,1,2012,,0
383055,br105725,0,2015,,0
383055,br226643,1,2015,,0
213483,br225825,0,2008,,0
430594,br225833,1,2004,2006.0,0
179800,br135668,0,2011,2012.0,0
292671,br15510,1,2008,,0
221523,br75560,1,2005,2006.0,0
80381,br165801,1,2005,,0
204115,br195928,0,2007,2008.0,0
290154,br225841,1,2013,2015.0,0
290154,br105931,0,2012,2014.0,0
218825,br45656,1,2009,2014.0,0
345218,br165805,1,2007,2014.0,0
430482,br15516,0,2014,,0
196116,br225843,1,2010,,0
156856,br165813,1,2011,2013.0,1
59536,br75578,0,2008,,0
59536,br17092,0,2012,2013.0,0
59536,br230518,1,2005,,0
59536,br237432,0,2014,,0
471224,br195945,1,2008,,0
505310,br195947,1,2001,,0
272457,br135697,0,2013,,0
200845,br15526,1,2001,2009.0,0
200845,br56968,1,2010,,0
21829,br105755,0,2007,2007.0,0
21829,br174968,0,2007,,0
243622,br15532,1,2006,2010.0,1
192764,br75601,1,2011,,0
433802,br75604,0,2012,2014.0,1
490343,br225862,0,2009,,0
490343,br175186,0,2012,,0
490343,br236624,0,2013,,0
103684,br165833,0,2008,2011.0,1
77206,br105780,0,2009,2015.0,1
335529,br75625,1,2013,,0
335529,br226046,1,2014,,0
335529,br167130,1,2012,,0
335529,br142459,1,2014,,0
335529,br206718,1,2013,,0
292644,br225902,1,2011,,0
176820,br75636,1,2002,2011.0,1
420748,br45707,0,2006,,0
420748,br55788,0,2007,,0
261563,br15559,1,2010,,0
491922,br105787,1,2004,2006.0,0
191773,br165871,1,2004,2015.0,0
191773,br200439,1,2006,,0
191773,br174847,1,2005,,0
305951,br135752,0,2011,2013.0,0
305951,br143985,0,2010,2012.0,0
31871,br196007,1,2002,2006.0,1
31871,br205725,1,2001,2006.0,1
31871,br55743,1,1997,2008.0,1
266589,br196010,0,2003,2010.0,0
266589,br112415,0,2003,,0
372770,br75666,0,2006,2012.0,0
36682,br45732,1,2009,,0
28034,br105813,0,2010,,0
223961,br75673,0,2015,,0
467852,br135774,1,2013,,0
467852,br139479,1,2015,,0
467852,br141982,1,2014,,0
467852,br83915,1,2015,,0
467852,br174436,1,2015,,0
467852,br237939,1,2015,,0
127808,br135779,0,2006,2007.0,0
250075,br15598,0,2008,2010.0,1
392442,br75686,1,2003,,0
319074,br75693,1,2012,,0
125367,br45755,1,2014,2015.0,1
232459,br135783,1,2011,2013.0,0
124014,br105843,1,2014,,0
123941,br196052,0,2005,2007.0,1
158210,br165911,1,2007,2011.0,0
226774,br135792,0,2009,2014.0,1
226774,br207121,0,2009,2013.0,1
473303,br165914,0,2014,,0
172098,br105853,0,2008,,0
244595,br165918,1,2003,2009.0,0
18599,br135801,0,2001,2008.0,0
264485,br225979,1,2010,,0
446112,br165927,1,2005,2007.0,0
12235,br45789,0,2007,,0
389002,br45791,0,2014,,0
437957,br105876,1,2010,2013.0,0
437957,br143619,1,2010,2012.0,0
394995,br15645,1,2007,,0
344142,br75736,1,2011,,0
320063,br165953,1,2008,,0
370563,br135821,1,2001,,0
92075,br196092,1,2003,2013.0,0
269490,br135829,0,2009,2012.0,0
269490,br16638,0,2011,2013.0,0
269490,br140850,0,2009,2012.0,0
269490,br24856,0,2005,2007.0,0
80031,br105907,1,2005,2011.0,0
80031,br21235,0,2008,2012.0,0
80031,br172695,0,2004,,0
232009,br75759,1,2001,2006.0,1
336384,br75760,1,2003,,0
336384,br18907,1,2004,,0
336384,br149089,1,2004,,0
382627,br226038,1,2010,,1
181515,br105928,0,2014,,0
181515,br110514,0,2010,,0
181515,br202476,1,2014,,0
305910,br196150,1,2009,,0
179998,br166008,1,2013,2014.0,0
171251,br75793,1,1999,,0
518844,br196155,1,2011,2013.0,1
360705,br105946,1,2005,2007.0,1
426912,br45885,0,2011,,0
426912,br205948,0,2013,,0
10735,br226081,1,2010,,0
10735,br197254,1,2012,,0
267800,br15742,1,2010,,1
267800,br146958,0,2012,,1
267800,br178836,0,2010,2013.0,1
183850,br226095,1,2007,2010.0,0
173895,br15767,1,2004,2014.0,0
165799,br226105,0,2012,2015.0,0
95075,br75851,0,2008,,0
136376,br45929,1,2008,2011.0,0
136376,br85455,1,2008,2010.0,0
494549,br45932,0,2013,,0
494549,br114490,0,2014,,0
419052,br166077,0,2013,,0
419052,br172964,0,2001,2011.0,0
112812,br226122,1,2005,2011.0,0
376739,br196230,1,2004,,0
56283,br226126,0,2013,,1
56283,br200038,0,2013,,1
193845,br45943,0,2013,2015.0,0
27926,br45946,1,2004,,0
298305,br166091,0,2003,,0
301301,br75881,0,2005,2008.0,0
21832,br45955,1,2004,2006.0,0
372578,br166096,1,2002,2006.0,1
372578,br229650,1,2002,2010.0,1
314413,br196249,1,2005,,0
404023,br106023,0,2014,2015.0,0
10752,br75892,0,2005,2008.0,0
10752,br114707,0,2006,,0
219187,br226158,1,2009,2009.0,1
139801,br106032,1,2002,2011.0,0
314650,br196261,0,2005,2007.0,0
356963,br15822,1,2007,,0
315054,br15823,1,2011,,0
410051,br15824,0,2010,2014.0,0
410051,br80579,0,2012,,0
222426,br15826,1,2000,2007.0,0
222426,br57064,1,2000,2007.0,0
255427,br196271,0,1994,2007.0,0
36969,br75919,0,2010,2011.0,0
105767,br45998,1,2015,,0
105767,br113102,1,2005,,0
225962,br226182,1,2010,,1
225962,br78349,1,2005,2008.0,1
225962,br235820,1,2013,,1
123918,br46005,1,2009,2012.0,0
121465,br135970,0,2015,,0
54467,br75938,0,2003,2011.0,0
164309,br166142,0,2006,2012.0,0
424719,br166143,0,2013,2014.0,0
66855,br46015,1,2010,2012.0,1
25090,br46029,0,2010,,0
25090,br226417,0,2007,,0
25090,br46263,0,2007,,0
302915,br135998,0,2003,2007.0,0
302915,br19541,0,1997,2004.0,0
302915,br206819,0,1997,2011.0,0
94096,br136015,1,2012,,0
409302,br15878,1,2005,2007.0,0
469433,br15883,1,2005,2011.0,0
469433,br115317,1,2004,2013.0,0
234857,br196323,0,2013,,0
523199,br46055,1,2009,2011.0,0
128535,br196330,1,2008,2015.0,0
457585,br226233,1,2011,,0
457585,br78288,1,2015,,0
306099,br136033,1,2003,,0
307975,br166182,0,2012,,0
307975,br198776,1,2006,2007.0,0
171721,br106088,1,2006,2006.0,0
171721,br170395,1,2004,2006.0,0
511926,br136036,0,2006,2008.0,0
511926,br139357,0,2010,2011.0,0
511926,br23453,0,2010,2011.0,0
408021,br75990,0,2007,2013.0,0
408021,br18628,1,2007,,0
408021,br51624,1,2007,2013.0,0
210299,br226244,1,2012,2013.0,1
159618,br46074,1,2015,,0
444556,br15908,1,2007,,1
502924,br196349,1,2005,2012.0,0
375175,br136061,1,2011,,0
375175,br198036,1,2010,,0
335364,br136062,1,2002,,0
208555,br106113,0,2009,,0
71842,br46084,1,2013,,0
34114,br15920,1,2005,,0
84899,br76010,1,2006,2012.0,1
303331,br196369,0,2015,,0
303331,br136464,0,2015,,0
311164,br46098,0,2001,2003.0,0
243496,br226280,0,2009,2012.0,0
460026,br196381,0,2013,,0
190235,br15948,1,2010,,0
483113,br46112,1,2014,,0
514459,br136099,0,2004,2007.0,0
418930,br46113,1,2009,2010.0,0
156466,br76033,0,2014,,1
43551,br106144,1,2008,,0
43551,br51467,1,2007,,0
2656,br76036,1,2010,,0
422914,br166227,1,2008,2011.0,0
409768,br196387,1,2008,,0
161086,br46124,0,2011,2012.0,0
200601,br136119,1,2014,,0
164127,br76047,1,2009,2015.0,0
410933,br76050,1,2012,,0
290593,br136124,0,2014,,0
194447,br136127,0,2004,2008.0,0
194447,br18768,1,2009,,0
194447,br202979,1,2004,2006.0,0
384159,br136131,1,2005,2007.0,0
117436,br106175,1,2005,,0
127730,br46146,1,2009,,0
145650,br196408,1,2004,,0
2468,br196421,1,1983,,0
2468,br18238,1,2000,,0
310751,br16001,1,2008,,1
307090,br106202,1,2007,,0
433072,br16006,1,1996,,0
482002,br106203,1,2011,,0
214279,br16011,0,2009,,0
73197,br16012,1,2005,2007.0,0
70467,br196443,1,2015,,0
108840,br106211,1,2012,,0
443634,br166280,1,2010,,0
485144,br76091,1,2003,,0
449934,br76092,1,2007,,0
162502,br46172,1,2004,2006.0,0
260818,br166287,1,2006,2006.0,0
260818,br143408,1,2004,,0
260818,br175636,1,2006,2006.0,0
260818,br207630,1,2006,2006.0,0
191015,br106226,1,2005,,0
38752,br166293,1,2005,,0
169505,br136170,1,2014,,0
169505,br227890,0,2015,,0
113996,br16049,1,2006,,0
432890,br226376,0,2011,2013.0,1
357182,br136178,0,2011,,0
147127,br16059,0,2007,,0
451167,br136183,0,2014,,0
419362,br166325,1,2009,,0
419362,br168593,1,2008,,0
244763,br166328,0,2000,2003.0,0
443432,br76137,1,2011,2013.0,0
443432,br20961,1,2011,2013.0,0
25483,br226392,1,2005,2010.0,0
449213,br76142,1,2005,,0
478451,br16072,1,2010,,0
287058,br16075,1,2014,,0
296364,br196518,1,2013,,1
427384,br76151,1,2005,,0
75051,br106274,0,2011,,0
111863,br136222,1,2005,,0
299648,br46217,1,2012,2014.0,1
398108,br196534,1,2010,2012.0,0
386449,br16087,1,2004,2006.0,0
329955,br166357,0,2013,,0
467575,br106284,0,2005,2009.0,0
467575,br172429,0,2004,,0
285269,br106285,1,2004,2006.0,0
55050,br166359,1,2000,2006.0,0
191954,br196538,1,2010,,0
449408,br196539,0,2011,,0
234011,br136229,1,2010,2014.0,0
449294,br106297,1,2008,2011.0,1
449294,br197542,1,2009,2011.0,1
315185,br46230,1,2012,2013.0,0
309983,br106302,1,2005,,0
194920,br226416,0,2009,2012.0,0
194920,br210139,0,2015,,0
460339,br196553,1,2004,2008.0,0
425398,br16099,1,2014,,0
425398,br233633,1,2012,2013.0,0
466665,br106310,1,2011,,0
135228,br196555,1,2013,2015.0,1
97263,br196566,0,2013,,1
343764,br136254,1,2010,2012.0,0
75298,br46260,1,2004,2011.0,1
75298,br77776,1,2007,2011.0,1
297003,br106332,1,2003,,0
297003,br81127,1,2006,,0
165575,br196572,1,2008,,0
289026,br106337,0,2010,2013.0,0
480580,br136266,0,2007,2009.0,0
225912,br106340,1,2014,,0
302922,br136272,1,2006,2007.0,0
382400,br76226,0,2002,,0
473634,br226471,0,2014,,1
147967,br76234,1,2014,2015.0,0
423442,br16148,0,2015,,0
91553,br136292,1,2005,,0
182677,br226484,0,2011,2014.0,0
157358,br196604,1,2005,2013.0,1
486518,br16157,1,2004,,0
323847,br106371,1,2014,,0
262421,br76257,1,2004,2010.0,0
374790,br196614,1,2004,2007.0,0
462434,br46314,1,2010,,0
390808,br136312,1,2003,2012.0,1
158969,br166441,0,2010,2011.0,0
158969,br51578,0,2011,,0
161593,br76274,1,2013,,0
248081,br136325,0,2007,2009.0,0
362925,br76277,0,2012,,0
439102,br196638,1,2004,2007.0,0
69515,br46335,0,2013,,0
475306,br166458,0,2007,,0
446,br166460,1,2010,,0
24877,br166464,1,2015,,0
163786,br226533,1,2004,,0
169755,br136340,1,2007,,0
71863,br226534,1,2004,2006.0,0
71863,br205706,1,2003,2006.0,0
161304,br46356,1,2009,2015.0,0
230,br166488,1,2004,2008.0,0
397618,br106431,1,2015,,0
403083,br76318,1,2011,,0
403083,br197981,1,2005,2013.0,0
211396,br136349,1,2012,2015.0,1
72241,br226545,1,2014,2015.0,0
72241,br48844,1,2002,,0
49857,br226553,1,2011,2013.0,0
84644,br166500,1,2005,2013.0,0
84644,br107562,1,2005,2006.0,0
500903,br136377,1,2001,2007.0,0
23474,br46386,1,2013,2013.0,0
401149,br196713,0,2010,2011.0,1
418161,br196715,0,2014,,0
399743,br16249,1,2011,,0
399743,br108226,1,2011,,0
412575,br166518,1,2009,2012.0,1
262754,br136382,1,2003,2010.0,1
120300,br106486,1,1993,,1
49555,br166531,1,2013,,0
270944,br226587,1,2013,,0
163817,br136404,0,2003,2008.0,0
268567,br16269,1,2014,,1
171908,br196739,1,2007,,0
382071,br106496,0,2012,,0
382071,br49459,0,2014,,0
52493,br136409,0,2010,2014.0,0
54942,br226595,0,2015,,0
196326,br76382,0,2002,2014.0,0
368769,br76386,0,2011,,0
342335,br16281,1,2006,2010.0,1
418502,br136418,1,2013,,0
5092,br16291,0,2014,2014.0,0
392883,br136427,1,2011,2012.0,0
392883,br229928,0,2009,2009.0,0
178615,br76403,0,2014,,0
376999,br166556,1,2009,2011.0,1
303456,br106516,1,2004,2006.0,0
26796,br166561,0,2015,,0
26796,br81800,0,2014,,0
391757,br196763,1,2003,,0
502152,br136437,0,2006,2007.0,1
276888,br166568,1,2011,,0
192589,br136448,1,2003,,0
192589,br27444,1,2004,2007.0,0
369809,br76431,1,2006,2013.0,0
223606,br76434,1,2011,,0
223606,br112969,1,2010,,0
223606,br174950,1,2014,,0
121527,br166590,1,2006,,0
121527,br106804,1,2006,,0
300010,br76440,0,2008,2012.0,1
83749,br136467,0,2008,,0
163159,br196789,1,2010,,0
60585,br106549,1,2010,2015.0,0
178856,br16327,1,2005,,0
521164,br16331,1,2012,,0
7697,br76458,1,2015,,0
332553,br226667,0,2013,,0
22498,br76468,0,2013,,0
396516,br16352,0,2013,2014.0,0
488960,br136510,0,2015,,1
202375,br226687,1,2005,2007.0,0
208114,br226689,0,2015,,0
331298,br46492,0,2005,2007.0,0
23577,br16368,1,2003,2010.0,0
220244,br106588,1,2004,,0
220244,br197845,1,2004,2008.0,0
214194,br16377,1,2005,2010.0,0
443232,br76501,0,2009,,0
317651,br226706,0,2010,2012.0,0
230244,br16384,1,2015,,0
315367,br106592,1,2005,,0
363870,br76503,1,2014,,0
363870,br172467,1,2014,,0
84411,br136528,1,2011,2012.0,0
15243,br16387,1,2001,2010.0,0
15243,br111562,0,2000,2003.0,0
304254,br196839,1,2004,2012.0,0
359351,br46517,1,2005,,0
359351,br20908,1,2004,2009.0,0
466092,br106599,1,2006,,1
493358,br106602,0,2010,2012.0,0
493358,br143423,0,2008,,0
493358,br176285,1,2008,,0
349978,br166664,1,2011,,0
349978,br20441,1,2012,,0
22321,br16404,0,2014,,0
506414,br166668,1,2003,,0
417075,br106626,1,2011,,1
417075,br233668,1,2010,2014.0,1
203942,br166688,1,2015,,0
314787,br166690,1,2012,,0
495766,br166695,0,2014,,0
350810,br196890,1,2011,,0
505345,br136580,0,2013,,0
143819,br166714,1,2011,,0
143819,br18993,1,2004,2011.0,0
111450,br166715,0,2002,2008.0,0
111450,br200170,1,2002,2007.0,0
111450,br111055,1,2009,,0
132912,br196906,0,2010,,0
116729,br226772,1,2008,2011.0,0
225093,br226776,1,2011,,0
495695,br46594,0,2008,,0
280122,br16455,1,2000,,0
511983,br76571,0,2014,,0
264707,br16464,1,2010,,0
464633,br76584,1,2010,2011.0,0
464633,br48676,1,2011,,0
472384,br106676,1,2003,,0
472384,br235108,1,2003,2008.0,0
150999,br226790,0,2008,2012.0,0
150999,br21170,0,2008,,0
150999,br171796,0,2008,,0
150999,br88282,0,2012,,0
299747,br106683,0,2008,,0
68128,br106684,0,2011,2013.0,0
322566,br226793,1,2005,2014.0,0
93470,br16481,1,2005,,0
93470,br236187,1,2013,,0
490902,br226796,1,2013,,1
208645,br196948,1,2010,2015.0,0
74888,br106694,1,2005,2008.0,0
228984,br16489,0,2015,,0
372552,br106695,0,2013,,0
177988,br76603,0,2010,2013.0,0
305477,br76606,1,2008,,0
305477,br198182,1,2008,,0
118830,br16514,1,1996,,0
198629,br196969,1,2011,,0
216625,br46638,1,2011,2012.0,0
165943,br46639,0,2004,2006.0,0
165943,br206063,1,2005,2008.0,0
11778,br46654,0,2015,,0
454905,br106726,0,2011,,0
461191,br46663,1,2006,,0
365537,br196992,0,2000,2002.0,0
28536,br46672,1,2004,2008.0,0
101161,br166786,1,2002,2013.0,0
120360,br166787,1,2014,,0
236281,br16551,1,2005,,0
149564,br46677,1,2010,,0
408706,br76652,1,2004,2014.0,0
264924,br76655,1,2012,2014.0,0
326750,br166805,1,2013,,0
52838,br166813,1,2002,2006.0,0
13120,br166820,1,2005,,0
259996,br16584,1,2007,2014.0,0
244784,br106781,0,2007,2009.0,0
244784,br226994,0,2007,2009.0,0
244784,br17189,0,2007,2009.0,0
198003,br136701,1,2001,2013.0,0
155471,br106787,0,2009,,0
39076,br76694,1,2014,2015.0,0
386800,br197031,1,2012,2012.0,0
386800,br174439,1,2006,,0
386800,br59706,1,2014,,0
450320,br136730,1,2005,,0
241682,br166845,1,2008,2010.0,0
241682,br167271,1,2005,2008.0,0
364908,br106807,0,2014,,0
467583,br46738,1,2010,2012.0,0
84272,br16614,0,2004,2007.0,0
123640,br226923,1,2011,,0
392322,br136748,1,2015,,0
392322,br79243,1,2015,,0
402030,br226936,1,2015,,0
422293,br226938,1,2005,,0
342541,br46764,1,2002,2007.0,0
199620,br197068,1,2004,2014.0,0
508547,br166875,0,2014,,0
158747,br76732,0,2013,,0
234957,br76738,1,2005,,0
450377,br226961,1,2009,,0
181326,br76743,1,2015,,0
222588,br16658,1,2013,,0
73915,br197088,1,2013,2015.0,0
181770,br197091,0,2015,,1
126433,br16662,0,2010,,0
317901,br16669,1,2008,2010.0,0
484560,br197098,1,1992,,0
44758,br76754,0,2009,2009.0,0
44758,br168697,0,2009,,0
497704,br136795,1,2002,2009.0,0
57789,br226981,1,2005,,0
307321,br166895,0,2015,,0
190387,br16681,1,2007,,0
104258,br76771,1,2001,,0
51668,br46815,0,2008,2011.0,0
453173,br197116,0,2000,2001.0,0
34309,br227005,1,2006,,0
382967,br16704,0,2010,,0
49781,br46831,1,2014,,0
109238,br227029,1,2012,,0
51281,br136849,1,2005,2008.0,1
388519,br16723,0,2010,2014.0,0
402019,br136851,1,2013,,0
337166,br76804,0,2013,,0
72855,br166932,0,2013,2014.0,0
41761,br227039,1,2011,2013.0,1
41761,br115863,1,2011,,1
467767,br16734,0,2008,,0
384923,br136860,0,2009,2013.0,0
126372,br197158,1,2011,,0
158917,br46862,1,2004,2011.0,0
29966,br166947,1,2004,,0
188896,br76822,0,2006,2012.0,0
188896,br58720,0,2006,2010.0,0
464276,br46874,0,2008,2009.0,0
464276,br207812,0,2008,2009.0,0
393510,br136888,1,2005,2009.0,0
327011,br136889,1,2009,2011.0,1
45648,br197192,1,2003,2006.0,0
240547,br46892,1,2013,,0
255114,br227062,1,2004,2007.0,1
270454,br106968,1,2008,,0
52809,br76860,1,2010,,0
245181,br16784,1,2004,2008.0,0
3524,br136904,0,2014,,0
468793,br227067,0,2014,,1
230216,br76868,1,2005,2011.0,0
190323,br197219,0,2013,,0
246831,br227075,0,2012,,0
139241,br46920,0,2015,,0
188744,br16793,0,2012,2013.0,0
80538,br107009,0,2001,2007.0,0
339078,br46937,1,1999,,0
105113,br136942,0,2015,,0
140046,br136945,1,2010,2011.0,0
290586,br16813,0,2005,2010.0,1
107787,br166996,1,2004,2006.0,0
260355,br16817,1,1981,2009.0,0
509074,br167000,0,2014,2014.0,1
213381,br167014,0,2007,,0
213381,br137142,0,2008,2014.0,0
491692,br197256,1,2013,,0
257485,br46975,1,2010,,0
345398,br76923,1,2008,,0
500062,br16856,1,2003,2009.0,0
500062,br175314,1,2007,2009.0,0
483138,br16857,0,2015,,1
464119,br227133,1,2004,,0
64832,br137011,1,2003,,0
507901,br137017,0,2014,2014.0,0
497201,br76940,0,2008,2012.0,0
83187,br16877,0,2011,,0
257864,br227151,0,2012,,0
257864,br143488,0,2015,,0
257864,br176075,0,2009,,0
178215,br107090,1,2014,,0
178215,br145025,1,2013,,0
94084,br107092,1,2009,2013.0,0
94084,br109155,1,2006,2007.0,0
94084,br175605,1,2014,,0
502934,br76955,0,2009,,0
502934,br19837,1,2003,,0
502934,br110707,1,2002,2009.0,0
451512,br107097,1,2006,,0
517188,br167078,0,2004,2015.0,0
37177,br76962,0,2014,,0
223702,br107102,1,2013,,0
173881,br227173,1,2005,2008.0,0
43517,br197316,0,2015,,0
5485,br107106,1,2009,2012.0,0
299025,br137047,1,1996,,0
520235,br197320,0,2014,,0
13190,br16895,1,2014,2014.0,0
16438,br227183,1,2005,2006.0,0
295994,br16906,1,2014,,0
331612,br137057,0,2008,2010.0,0
436297,br137059,0,2015,,0
436297,br48387,0,2015,,0
436297,br174177,0,2015,,0
10155,br107123,0,2013,,0
3804,br76987,0,2014,2014.0,0
184011,br197332,1,2006,,0
449156,br16926,0,2009,,0
331452,br197343,1,2005,,0
382830,br107141,1,2014,,0
307914,br16945,1,2014,2015.0,0
13280,br16949,1,2006,2008.0,1
72563,br197354,0,2011,2013.0,1
311961,br47065,0,2007,2008.0,0
311961,br231497,0,2007,2011.0,0
154248,br197360,1,2012,2013.0,0
339108,br227228,0,2014,,0
272834,br47080,0,2005,2006.0,0
272834,br145342,0,2005,2014.0,0
314625,br137119,1,2003,2012.0,0
480578,br137125,1,2005,2010.0,1
246962,br47095,0,2008,2009.0,0
137844,br77041,1,2009,,0
394647,br47104,1,2004,2006.0,0
468870,br77058,1,2009,2013.0,0
469514,br167188,1,2009,2011.0,1
469514,br25885,1,2007,2011.0,1
102313,br77066,1,2011,,0
500186,br17006,1,2006,,0
500186,br109947,1,2007,,0
248040,br227279,1,2004,2007.0,0
320562,br77075,1,2003,,0
412196,br227281,1,1999,2009.0,1
412660,br197398,1,2011,,0
508861,br197400,0,2011,,0
300593,br107224,0,2011,,0
154024,br227286,1,1991,,0
244282,br47134,1,2011,,0
174801,br197407,1,2002,2010.0,0
291304,br227293,0,2012,,0
370169,br167208,1,2007,2011.0,0
370169,br26438,0,2010,2010.0,0
123124,br17037,1,2007,,0
316153,br77111,1,2008,2010.0,0
73969,br137180,0,2012,,0
244783,br77113,1,2011,,0
480251,br77114,1,2013,,0
343039,br107243,1,2007,,0
519830,br47159,0,2013,,0
519830,br78742,1,1988,2008.0,0
519830,br231648,0,2005,2013.0,0
502234,br227315,1,2007,2013.0,0
502234,br197633,1,2007,2010.0,0
502234,br51587,1,2007,2010.0,0
61137,br47164,1,2005,2014.0,1
288675,br137195,1,2005,2012.0,0
409217,br137203,0,2011,,0
244730,br197441,1,2010,2014.0,0
223137,br227333,1,1996,,0
223137,br203204,1,2000,,0
463198,br77135,0,2013,,0
463198,br236422,0,2015,,0
463198,br57401,0,2014,,0
308937,br167252,0,2013,,0
318796,br17083,1,2003,,0
4173,br77139,0,2015,,0
237845,br107274,1,2004,2006.0,0
129428,br107277,1,2003,,0
296171,br17097,1,2004,2006.0,1
296171,br21736,1,2004,2009.0,1
254277,br167266,1,2012,2015.0,0
436268,br17104,1,2007,,0
436268,br119791,0,2013,,0
147476,br197480,0,2014,,0
444449,br77161,1,2005,,0
465921,br167281,1,2004,2014.0,0
80365,br137244,1,2009,,0
379394,br197499,1,2009,,0
379394,br199580,0,1998,2013.0,0
114477,br197502,0,2005,2005.0,0
308553,br227389,0,2007,2008.0,0
170192,br227393,0,2011,,0
178737,br47236,1,2007,,0
110365,br77194,0,2012,,0
110365,br110992,1,2002,2009.0,0
30846,br227395,1,2005,2011.0,0
20676,br167306,1,2013,,0
172565,br77211,1,2003,,1
16131,br17152,1,2003,,0
16131,br27305,0,2006,,0
490519,br47263,0,2007,2011.0,0
389199,br77216,0,2010,2011.0,0
84769,br227422,0,2007,2008.0,0
84769,br140320,0,2008,2010.0,0
